ClassID	ClassLabel	In ID	In Class	BFO_0000050 part_of ID	BFO_0000050 part_of Label	BFO_0000051 has part ID	BFO_0000051 has part Label
UBERON:0003911	choroid plexus epithelium	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001886	Danio rerio|choroid plexus	CL:0000065|GO:0005911|UBERON:0005769|GO:0031012	ependymal cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003911	choroid plexus epithelium	-	-	UBERON:0001886	choroid plexus	CL:0000065|GO:0005911|UBERON:0005769|GO:0031012	ependymal cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003911	choroid plexus epithelium	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001886	Homo sapiens|choroid plexus	CL:0000065|GO:0005911|UBERON:0005769|GO:0031012	ependymal cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003912	chitinous tooth	-	-	UBERON:0001434	skeletal system	CHEBI:17029|GO:0005623	chitin|cell
UBERON:0003912	chitinous tooth	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001434	Danio rerio|skeletal system	CHEBI:17029|GO:0005623	chitin|cell
UBERON:0003912	chitinous tooth	-	-	UBERON:0001434	skeletal system	CHEBI:17029|GO:0005623	chitin|cell
UBERON:0003912	chitinous tooth	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001434	Homo sapiens|skeletal system	CHEBI:17029|GO:0005623	chitin|cell
UBERON:0003913	tooth-like structure	-	-	UBERON:0001434	skeletal system	GO:0005623	cell
UBERON:0003913	tooth-like structure	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001434	Danio rerio|skeletal system	GO:0005623	cell
UBERON:0003913	tooth-like structure	-	-	UBERON:0001434	skeletal system	GO:0005623	cell
UBERON:0003913	tooth-like structure	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001434	Homo sapiens|skeletal system	GO:0005623	cell
UBERON:0003914	epithelial tube	-	-	UBERON:0000468	multi-cellular organism	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003914	epithelial tube	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0000468	Danio rerio|multi-cellular organism	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003914	epithelial tube	-	-	UBERON:0000468	multi-cellular organism	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003914	epithelial tube	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0000468	Homo sapiens|multi-cellular organism	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003915	endothelial tube	-	-	UBERON:0000468	multi-cellular organism	CL:0000115|GO:0005911|CL:0000076|UBERON:0005769|GO:0031012	endothelial cell|cell-cell junction|squamous epithelial cell|basement membrane of epithelium|extracellular matrix
UBERON:0003915	endothelial tube	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0000468	Danio rerio|multi-cellular organism	CL:0000115|GO:0005911|CL:0000076|UBERON:0005769|GO:0031012	endothelial cell|cell-cell junction|squamous epithelial cell|basement membrane of epithelium|extracellular matrix
UBERON:0003915	endothelial tube	-	-	UBERON:0000468	multi-cellular organism	CL:0000115|GO:0005911|CL:0000076|UBERON:0005769|GO:0031012	endothelial cell|cell-cell junction|squamous epithelial cell|basement membrane of epithelium|extracellular matrix
UBERON:0003915	endothelial tube	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0000468	Homo sapiens|multi-cellular organism	CL:0000115|GO:0005911|CL:0000076|UBERON:0005769|GO:0031012	endothelial cell|cell-cell junction|squamous epithelial cell|basement membrane of epithelium|extracellular matrix
UBERON:0003916	fat pad	-	-	UBERON:0000468	multi-cellular organism	CL:0000136|GO:0031012	fat cell|extracellular matrix
UBERON:0003916	fat pad	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0000468	Danio rerio|multi-cellular organism	CL:0000136|GO:0031012	fat cell|extracellular matrix
UBERON:0003916	fat pad	-	-	UBERON:0000468	multi-cellular organism	CL:0000136|GO:0031012	fat cell|extracellular matrix
UBERON:0003916	fat pad	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0000468	Homo sapiens|multi-cellular organism	CL:0000136|GO:0031012	fat cell|extracellular matrix
UBERON:0003917	arthropod fat body	-	-	UBERON:0000467	anatomical system	CL:0000136|GO:0031012	fat cell|extracellular matrix
UBERON:0003917	arthropod fat body	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0000467	Danio rerio|anatomical system	CL:0000136|GO:0031012	fat cell|extracellular matrix
UBERON:0003917	arthropod fat body	-	-	UBERON:0000467	anatomical system	CL:0000136|GO:0031012	fat cell|extracellular matrix
UBERON:0003917	arthropod fat body	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0000467	Homo sapiens|anatomical system	CL:0000136|GO:0031012	fat cell|extracellular matrix
UBERON:0003918	kidney mesenchyme	-	-	UBERON:0000468	multi-cellular organism	GO:0005623|GO:0031012	cell|extracellular matrix
UBERON:0003918	kidney mesenchyme	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0000468	Danio rerio|multi-cellular organism	GO:0005623|GO:0031012	cell|extracellular matrix
UBERON:0003918	kidney mesenchyme	-	-	UBERON:0000468	multi-cellular organism	GO:0005623|GO:0031012	cell|extracellular matrix
UBERON:0003918	kidney mesenchyme	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0000468	Homo sapiens|multi-cellular organism	GO:0005623|GO:0031012	cell|extracellular matrix
UBERON:0003920	venous blood vessel	-	-	UBERON:0004537|UBERON:0004582	blood vasculature|venous system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0003920	venous blood vessel	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0004537|UBERON:0004582	Danio rerio|blood vasculature|venous system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0003920	venous blood vessel	-	-	UBERON:0004537|UBERON:0004582	blood vasculature|venous system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0003920	venous blood vessel	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0004537|UBERON:0004582	Homo sapiens|blood vasculature|venous system	UBERON:0007500|CL:0000071	epithelial tube open at both ends|blood vessel endothelial cell
UBERON:0003921	pancreas primordium	-	-	UBERON:0007026	primitive gut		
UBERON:0003921	pancreas primordium	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0007026	Danio rerio|primitive gut		
UBERON:0003921	pancreas primordium	-	-	UBERON:0007026	primitive gut		
UBERON:0003921	pancreas primordium	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0007026	Homo sapiens|primitive gut		
UBERON:0003922	pancreatic epithelial bud	-	-	UBERON:0003921	pancreas primordium	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003922	pancreatic epithelial bud	NCBITaxon:7955	Danio rerio	UBERON:0003921|NCBITaxon:7955	pancreas primordium|Danio rerio	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003922	pancreatic epithelial bud	-	-	UBERON:0003921	pancreas primordium	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003922	pancreatic epithelial bud	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0003921	Homo sapiens|pancreas primordium	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003923	dorsal pancreatic bud	-	-	UBERON:0010375	pancreas dorsal primordium	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003923	dorsal pancreatic bud	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0010375	Danio rerio|pancreas dorsal primordium	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003923	dorsal pancreatic bud	-	-	UBERON:0010375	pancreas dorsal primordium	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003923	dorsal pancreatic bud	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0010375	Homo sapiens|pancreas dorsal primordium	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003924	ventral pancreatic bud	-	-	UBERON:0010376	pancreas ventral primordium	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003924	ventral pancreatic bud	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0010376	Danio rerio|pancreas ventral primordium	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003924	ventral pancreatic bud	-	-	UBERON:0010376	pancreas ventral primordium	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003924	ventral pancreatic bud	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0010376	Homo sapiens|pancreas ventral primordium	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003925	photoreceptor inner segment layer	-	-	UBERON:0001787	photoreceptor layer of retina	GO:0001917|GO:0005623|GO:0031012	photoreceptor inner segment|cell|extracellular matrix
UBERON:0003925	photoreceptor inner segment layer	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001787	Danio rerio|photoreceptor layer of retina	GO:0001917|GO:0005623|GO:0031012	photoreceptor inner segment|cell|extracellular matrix
UBERON:0003925	photoreceptor inner segment layer	-	-	UBERON:0001787	photoreceptor layer of retina	GO:0001917|GO:0005623|GO:0031012	photoreceptor inner segment|cell|extracellular matrix
UBERON:0003925	photoreceptor inner segment layer	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001787	Homo sapiens|photoreceptor layer of retina	GO:0001917|GO:0005623|GO:0031012	photoreceptor inner segment|cell|extracellular matrix
UBERON:0003926	photoreceptor outer segment layer	-	-	UBERON:0001787	photoreceptor layer of retina	GO:0001750|GO:0005623|GO:0031012	photoreceptor outer segment|cell|extracellular matrix
UBERON:0003926	photoreceptor outer segment layer	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001787	Danio rerio|photoreceptor layer of retina	GO:0001750|GO:0005623|GO:0031012	photoreceptor outer segment|cell|extracellular matrix
UBERON:0003926	photoreceptor outer segment layer	-	-	UBERON:0001787	photoreceptor layer of retina	GO:0001750|GO:0005623|GO:0031012	photoreceptor outer segment|cell|extracellular matrix
UBERON:0003926	photoreceptor outer segment layer	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001787	Homo sapiens|photoreceptor layer of retina	GO:0001750|GO:0005623|GO:0031012	photoreceptor outer segment|cell|extracellular matrix
UBERON:0003928	digestive system duct	-	-	UBERON:0001007	digestive system		
UBERON:0003928	digestive system duct	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001007	Danio rerio|digestive system		
UBERON:0003928	digestive system duct	-	-	UBERON:0001007	digestive system		
UBERON:0003928	digestive system duct	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001007	Homo sapiens|digestive system		
UBERON:0003929	gut epithelium	-	-	UBERON:0001555	digestive tract	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003929	gut epithelium	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001555	Danio rerio|digestive tract	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003929	gut epithelium	-	-	UBERON:0001555	digestive tract	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003929	gut epithelium	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001555	Homo sapiens|digestive tract	CL:0000066|GO:0005911|UBERON:0005769|GO:0031012	epithelial cell|cell-cell junction|basement membrane of epithelium|extracellular matrix
UBERON:0003930	atrioventricular canal endocardium	-	-	UBERON:0002087|UBERON:0000060|UBERON:0001981	atrioventricular canal|anatomical wall|blood vessel	UBERON:0001986	endothelium
UBERON:0003930	atrioventricular canal endocardium	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0002087|UBERON:0000060|UBERON:0001981	Danio rerio|atrioventricular canal|anatomical wall|blood vessel	UBERON:0001986	endothelium
UBERON:0003930	atrioventricular canal endocardium	-	-	UBERON:0002087|UBERON:0000060|UBERON:0001981	atrioventricular canal|anatomical wall|blood vessel	UBERON:0001986	endothelium
UBERON:0003930	atrioventricular canal endocardium	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0002087|UBERON:0000060|UBERON:0001981	Homo sapiens|atrioventricular canal|anatomical wall|blood vessel	UBERON:0001986	endothelium
UBERON:0003931	diencephalic white matter	-	-	UBERON:0001894	diencephalon	UBERON:0006135	myelinated nerve fiber
UBERON:0003931	diencephalic white matter	NCBITaxon:7955	Danio rerio	UBERON:0001894|NCBITaxon:7955	diencephalon|Danio rerio	UBERON:0006135	myelinated nerve fiber
UBERON:0003931	diencephalic white matter	-	-	UBERON:0001894	diencephalon	UBERON:0006135	myelinated nerve fiber
UBERON:0003931	diencephalic white matter	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001894	Homo sapiens|diencephalon	UBERON:0006135	myelinated nerve fiber
UBERON:0003932	cartilage element of chondrocranium	-	-	UBERON:0002241	chondrocranium	UBERON:0002418	cartilage tissue
UBERON:0003932	cartilage element of chondrocranium	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0002241	Danio rerio|chondrocranium	UBERON:0002418	cartilage tissue
UBERON:0003932	cartilage element of chondrocranium	-	-	UBERON:0002241	chondrocranium	UBERON:0002418	cartilage tissue
UBERON:0003932	cartilage element of chondrocranium	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0002241	Homo sapiens|chondrocranium	UBERON:0002418	cartilage tissue
UBERON:0003933	cranial cartilage	-	-	UBERON:0010323	cranial skeletal system	UBERON:0002418	cartilage tissue
UBERON:0003933	cranial cartilage	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0010323	Danio rerio|cranial skeletal system	UBERON:0002418	cartilage tissue
UBERON:0003933	cranial cartilage	-	-	UBERON:0010323	cranial skeletal system	UBERON:0002418	cartilage tissue
UBERON:0003933	cranial cartilage	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0010323	Homo sapiens|cranial skeletal system	UBERON:0002418	cartilage tissue
UBERON:0003934	mesenchyme pectoral fin	-	-	UBERON:0000151	pectoral fin	GO:0005623|GO:0031012	cell|extracellular matrix
UBERON:0003934	mesenchyme pectoral fin	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0000151	Danio rerio|pectoral fin	GO:0005623|GO:0031012	cell|extracellular matrix
UBERON:0003934	mesenchyme pectoral fin	-	-	UBERON:0000151	pectoral fin	GO:0005623|GO:0031012	cell|extracellular matrix
UBERON:0003934	mesenchyme pectoral fin	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0000151	Homo sapiens|pectoral fin	GO:0005623|GO:0031012	cell|extracellular matrix
UBERON:0003935	mesenchyme pelvic fin	-	-	UBERON:0000152	pelvic fin	GO:0005623|GO:0031012	cell|extracellular matrix
UBERON:0003935	mesenchyme pelvic fin	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0000152	Danio rerio|pelvic fin	GO:0005623|GO:0031012	cell|extracellular matrix
UBERON:0003935	mesenchyme pelvic fin	-	-	UBERON:0000152	pelvic fin	GO:0005623|GO:0031012	cell|extracellular matrix
UBERON:0003935	mesenchyme pelvic fin	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0000152	Homo sapiens|pelvic fin	GO:0005623|GO:0031012	cell|extracellular matrix
UBERON:0003936	postoptic commissure	-	-	UBERON:0003931	diencephalic white matter	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0003936	postoptic commissure	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0003931	Danio rerio|diencephalic white matter	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0003936	postoptic commissure	-	-	UBERON:0003931	diencephalic white matter	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0003936	postoptic commissure	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0003931	Homo sapiens|diencephalic white matter	UBERON:0000470|GO:0043005	cell part|neuron projection
UBERON:0003937	sex gland	-	-	UBERON:0000990	reproductive system	GO:0005623	cell
UBERON:0003937	sex gland	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0000990	Danio rerio|reproductive system	GO:0005623	cell
UBERON:0003937	sex gland	-	-	UBERON:0000990	reproductive system	GO:0005623	cell
UBERON:0003937	sex gland	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0000990	Homo sapiens|reproductive system	GO:0005623	cell
UBERON:0003938	sensory dissociation area	-	-	UBERON:0001872	parietal lobe	GO:0005623	cell
UBERON:0003938	sensory dissociation area	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0001872	Danio rerio|parietal lobe	GO:0005623	cell
UBERON:0003938	sensory dissociation area	-	-	UBERON:0001872	parietal lobe	GO:0005623	cell
UBERON:0003938	sensory dissociation area	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001872	Homo sapiens|parietal lobe	GO:0005623	cell
UBERON:0003939	transverse gyrus of Heschl	-	-	UBERON:0001393	auditory cortex	GO:0005623	cell
UBERON:0003939	transverse gyrus of Heschl	NCBITaxon:7955	Danio rerio	UBERON:0001393|NCBITaxon:7955	auditory cortex|Danio rerio	GO:0005623	cell
UBERON:0003939	transverse gyrus of Heschl	-	-	UBERON:0001393	auditory cortex	GO:0005623	cell
UBERON:0003939	transverse gyrus of Heschl	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0001393	Homo sapiens|auditory cortex	GO:0005623	cell
UBERON:0003941	cerebellum anterior vermis	-	-	UBERON:0002131	anterior lobe of cerebellum	GO:0043025|UBERON:0000470|UBERON:0000479	neuronal cell body|cell part|tissue
UBERON:0003941	cerebellum anterior vermis	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0002131	Danio rerio|anterior lobe of cerebellum	GO:0043025|UBERON:0000470|UBERON:0000479	neuronal cell body|cell part|tissue
UBERON:0003941	cerebellum anterior vermis	-	-	UBERON:0002131	anterior lobe of cerebellum	GO:0043025|UBERON:0000470|UBERON:0000479	neuronal cell body|cell part|tissue
UBERON:0003941	cerebellum anterior vermis	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0002131	Homo sapiens|anterior lobe of cerebellum	GO:0043025|UBERON:0000470|UBERON:0000479	neuronal cell body|cell part|tissue
UBERON:0003942	somatic sensory system	-	-	UBERON:0000012|UBERON:0004456	somatic nervous system|entire sense organ system	BFO:0000050	null
UBERON:0003942	somatic sensory system	NCBITaxon:7955	Danio rerio	NCBITaxon:7955|UBERON:0000012|UBERON:0004456	Danio rerio|somatic nervous system|entire sense organ system	BFO:0000050	null
UBERON:0003942	somatic sensory system	-	-	UBERON:0000012|UBERON:0004456	somatic nervous system|entire sense organ system	BFO:0000050	null
UBERON:0003942	somatic sensory system	NCBITaxon:9606	Homo sapiens	NCBITaxon:9606|UBERON:0000012|UBERON:0004456	Homo sapiens|somatic nervous system|entire sense organ system	BFO:0000050	null
UBERON:0003943	fourth lumbar dorsal root ganglion	-	-	UBERON:0002261	dorsal root of spinal cord	CL:0000540|CL:0000125|GO:0031012	neuron|glial cell|extracellular matrix
