ClassID	ClassLabel	RO_0002488 existence starts during ID	RO_0002488 existence starts during Label	RO_0002492 existence ends during ID	RO_0002492 existence ends during Label	RO_0002496 existence starts during or after ID	RO_0002496 existence starts during or after Label	RO_0002497 existence ends during or before ID	RO_0002497 existence ends during or before Label
UBERON:0015178	somite border					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)		
UBERON:0015179	somite boundary epithelium					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015181	neck of tooth					ZFS:0000033|UBERON:0000111	Hatching:Long-pec (Danio)|organogenesis stage		
UBERON:0015189	perineural vascular plexus					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015203	non-connected functional system					UBERON:0000111	organogenesis stage		
UBERON:0015204	glandular system					UBERON:0000111	organogenesis stage		
UBERON:0015212	lateral structure								
UBERON:0015216	nasal meatus					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0015219	middle nasal meatus					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0015220	inferior nasal meatus					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0015221	common nasal meatus					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0015222	ventral nasal meatus					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0015223	dorsal nasal meatus					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0015224	interventricular foramen intermedium					ZFS:0000034|UBERON:0000111	Hatching:Pec-fin (Danio)|organogenesis stage		
UBERON:0015225	atrial foramen intermedium					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0015226	bulbar spiral septum					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0015227	peristaltic circulatory vessel					UBERON:0000111	organogenesis stage		
UBERON:0015228	circulatory organ					UBERON:0000111	organogenesis stage		
UBERON:0015229	accessory circulatory organ					UBERON:0000111	organogenesis stage		
UBERON:0015230	dorsal vessel heart					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage		
UBERON:0015231	circulatory system dorsal vessel					ZFS:0000020	Gastrula:75%-epiboly (Danio)		
UBERON:0015233	nucleus of dorsal thalamus					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015234	nucleus of ventral thalamus					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015238	pineal complex					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0015241	parapineal organ					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0015243	lower part of vagina					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0015245	septal olfactory organ					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0015247	bifurcation of trachea					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0015250	inferior olivary commissure					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0015329	respiratory system basement membrane					UBERON:0000106	zygote stage	UBERON:0000113	post-juvenile adult stage
UBERON:0015350	saphenous artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015410	heart plus pericardium					UBERON:0000111|ZFS:0000022	organogenesis stage|Gastrula:Bud (Danio)		
UBERON:0015418	urethra mesenchymal layer					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015420	ureteral valve					UBERON:0000111|ZFS:0000028	organogenesis stage|Segmentation:26+ somites (Danio)		
UBERON:0015423	hilar portion of hepatic duct					ZFS:0000032|UBERON:0000111	Pharyngula:High-pec (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0015433	external elastic membrane					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015445	anterior lingual gland duct					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015455	accessory hepatic vein					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015458	mediastinal fat pad					ZFS:0000022	Gastrula:Bud (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015474	axilla skin					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0015476	nose skin					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0015477	axillary fat pad					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015481	left hepatic artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015482	right hepatic artery					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015704	sagittal sinus					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015716	anal canal epithelium					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015751	inferior tarsal muscle					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015757	heterogeneous tissue								
UBERON:0015760	mixed stratified cuboidal and columnar epithelium							UBERON:0000113	post-juvenile adult stage
UBERON:0015764	dense regular elastic tissue							UBERON:0000113	post-juvenile adult stage
UBERON:0015766	epithelium of duct of salivary gland					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015783	muscle layer in fatty layer of subcutaneous tissue					ZFS:0000020|UBERON:0000111	Gastrula:75%-epiboly (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0015784	duct of olfactory gland					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015785	acinus of olfactory gland					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0015786	respiratory segment of nasal mucosa					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0015787	upper respiratory conduit					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0015788	olfactory apparatus chamber					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0015789	cranial or facial muscle					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015794	left lung lobar bronchus epithelium					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015795	right lung lobar bronchus epitheium					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015796	liver blood vessel					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015807	ear epithelium					UBERON:0000111|ZFS:0000014	organogenesis stage|Blastula:Sphere (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015808	eye epithelium					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015813	middle ear epithelium					UBERON:0000111|ZFS:0000014	organogenesis stage|Blastula:Sphere (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015827	brainstem reticular formation					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0015828	cerebellum ventricular layer					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0015829	forebrain ventricular layer					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0015833	foregut epithelium					ZFS:0000020	Gastrula:75%-epiboly (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0015837	incisor dental pulp					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0015838	molar dental pulp					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0015839	molar epithelium					ZFS:0000033|UBERON:0000111	Hatching:Long-pec (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0015840	incisor dental lamina					ZFS:0000033|UBERON:0000111	Hatching:Long-pec (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0015841	molar dental lamina					ZFS:0000033|UBERON:0000111	Hatching:Long-pec (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0015842	incisor enamel organ					ZFS:0000033|UBERON:0000111	Hatching:Long-pec (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0015843	molar enamel organ					ZFS:0000033|UBERON:0000111	Hatching:Long-pec (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0015844	molar dental papilla					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	ZFS:0000038|ZFS:0000028|UBERON:0000113	Larval:Day 6 (Danio)|Segmentation:26+ somites (Danio)|post-juvenile adult stage
UBERON:0015846	incisor mesenchyme					ZFS:0000033|UBERON:0000111	Hatching:Long-pec (Danio)|organogenesis stage	ZFS:0000038|ZFS:0000028|UBERON:0000113	Larval:Day 6 (Danio)|Segmentation:26+ somites (Danio)|post-juvenile adult stage
UBERON:0015847	upper left incisor tooth					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0015848	incisor tusk					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0015850	upper left incisor tusk					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0015851	upper right incisor tusk					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0015854	interpedicular line					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)		
UBERON:0015855	ventral ectodermal ridge					ZFS:0000014	Blastula:Sphere (Danio)	ZFS:0000038	Larval:Day 6 (Danio)
UBERON:0016403	thoracic wall					ZFS:0000022	Gastrula:Bud (Danio)		
UBERON:0016404	cervical vertebral arch joint					ZFS:0000035|UBERON:0000111	Larval:Protruding-mouth (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0016405	pulmonary capillary					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0016410	male breast					UBERON:0000111|ZFS:0000022	organogenesis stage|Gastrula:Bud (Danio)		
UBERON:0016411	intergluteal cleft								
UBERON:0016412	central part of body of bony vertebral centrum					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0016413	medullary cavity of long bone								
UBERON:0016416	anterior chest					UBERON:0000111|ZFS:0000022	organogenesis stage|Gastrula:Bud (Danio)		
UBERON:0016418	nasion								
UBERON:0016419	bony part of vertebral arch					ZFS:0000035|UBERON:0000111	Larval:Protruding-mouth (Danio)|organogenesis stage		
UBERON:0016422	compact bone of long bone							UBERON:0000113	post-juvenile adult stage
UBERON:0016423	compact bone of diaphysis							UBERON:0000113	post-juvenile adult stage
UBERON:0016435	chest wall					ZFS:0000022	Gastrula:Bud (Danio)		
UBERON:0016440	glabella					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0016452	upper secondary premolar tooth					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0016453	lower secondary premolar tooth					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0016454	upper central secondary incisor tooth					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0016455	upper lateral secondary incisor tooth					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0016459	posterior pole of lens					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0016462	periorbital skin					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0016464	dorsum of nose					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0016475	skin of forehead					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)		
UBERON:0016476	primary incisor tooth					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0016477	zygomatic process of maxilla								
UBERON:0016478	liver stroma					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0016479	fibrous capsule of liver					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0016480	interlobular stroma of liver					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0016482	dental plaque					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)		
UBERON:0016484	subgingival dental plaque					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)		
UBERON:0016485	supragingival dental plaque					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)		
UBERON:0016486	posterior fornix of vagina					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0016487	anterior fornix of vagina					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0016490	auditory system					UBERON:0000111|ZFS:0000022	organogenesis stage|Gastrula:Bud (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0016491	vertebral centrum element					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0016492	foramen spinosum of sphenoid bone					ZFS:0000032|UBERON:0000111	Pharyngula:High-pec (Danio)|organogenesis stage	UBERON:0000113	post-juvenile adult stage
UBERON:0016498	intestinal-cloacal junction					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0016499	esophageal-pneumatic duct sphincter					ZFS:0000036|UBERON:0000111	Larval:Day 4 (Danio)|organogenesis stage	ZFS:0000038|UBERON:0000113	Larval:Day 6 (Danio)|post-juvenile adult stage
UBERON:0016500	muscularis mucosa of fundus of urinary bladder					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0016505	Mullerian tubercle					UBERON:0000111|ZFS:0000023	organogenesis stage|Segmentation:1-4 somites (Danio)	ZFS:0000038	Larval:Day 6 (Danio)
UBERON:0016508	pelvic ganglion					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0016509	cavity of right ventricle					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0016513	cavity of left atrium					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0016514	cavity of left ventricle					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0016517	lumen of jejunum					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)		
UBERON:0016519	muscularis mucosae of jejunum					UBERON:0000111|ZFS:0000027	organogenesis stage|Segmentation:20-25 somites (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0016520	epithelium of female urethra					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)	UBERON:0000113	post-juvenile adult stage
UBERON:0016522	cavity of right atrium					UBERON:0000111|ZFS:0000029	organogenesis stage|Pharyngula:Prim-5 (Danio)		
UBERON:0016525	frontal lobe					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0016526	lobe of cerebral hemisphere					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)		
UBERON:0016545	pharyngeal ectoderm					UBERON:0000111|ZFS:0000030	organogenesis stage|Pharyngula:Prim-15 (Danio)	ZFS:0000038|UBERON:0000113|ZFS:0000027	Larval:Day 6 (Danio)|post-juvenile adult stage|Segmentation:20-25 somites (Danio)
UBERON:0016547	lower foregut region endoderm					UBERON:0000111|ZFS:0000025	organogenesis stage|Segmentation:10-13 somites (Danio)	UBERON:0000113	post-juvenile adult stage
