#curie_map:
#  AAO: "http://purl.obolibrary.org/obo/AAO_"
#  CARO: "http://purl.obolibrary.org/obo/CARO_"
#  CL: "http://purl.obolibrary.org/obo/CL_"
#  EHDAA2: "http://purl.obolibrary.org/obo/EHDAA2_"
#  EMAPA: "http://purl.obolibrary.org/obo/EMAPA_"
#  EV: "http://purl.obolibrary.org/obo/EV_"
#  FBbt: "http://purl.obolibrary.org/obo/FBbt_"
#  FMA: "http://purl.org/sig/ont/fma/fma"
#  GO: "http://purl.obolibrary.org/obo/GO_"
#  KUPO: "http://purl.obolibrary.org/obo/KUPO_"
#  MA: "http://purl.obolibrary.org/obo/MA_"
#  NCIT: "http://purl.obolibrary.org/obo/NCIT_"
#  ORCID: "https://orcid.org/"
#  SCTID: "http://purl.obolibrary.org/obo/SCTID_"
#  VHOG: "http://purl.obolibrary.org/obo/VHOG_"
#  VSAO: "http://purl.obolibrary.org/obo/VSAO_"
#  WBbt: "http://purl.obolibrary.org/obo/WBbt_"
#  XAO: "http://purl.obolibrary.org/obo/XAO_"
#  ZFA: "http://purl.obolibrary.org/obo/ZFA_"
#  obo: "http://purl.obolibrary.org/obo/"
#mapping_set_id: "http://purl.obolibrary.org/obo/cl/cl.sssom.tsv"
#creator_id:
#  - "ORCID:0000-0002-1373-1705"
#  - "ORCID:0000-0002-6095-8718"
#license: "http://creativecommons.org/licenses/by/4.0/"
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source	mapping_date
CL:1000849	kidney distal convoluted tubule epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001056		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000850	macula densa epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001057		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000854	kidney blood vessel cell	semapv:crossSpeciesExactMatch	KUPO:0001014		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000891	kidney arterial blood vessel cell	semapv:crossSpeciesExactMatch	KUPO:0001029		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000892	kidney capillary endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001030		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000893	kidney venous blood vessel cell	semapv:crossSpeciesExactMatch	KUPO:0001031		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000909	kidney loop of Henle epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001047		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1000979	ureter smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001118		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001005	glomerular capillary endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001037		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001006	kidney afferent arteriole cell	semapv:crossSpeciesExactMatch	KUPO:0001038		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001009	kidney efferent arteriole cell	semapv:crossSpeciesExactMatch	KUPO:0001041		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001016	kidney loop of Henle ascending limb epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001048		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001021	kidney loop of Henle descending limb epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001053		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001033	peritubular capillary endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001065		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001036	vasa recta cell	semapv:crossSpeciesExactMatch	KUPO:0001068		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001045	kidney cortex artery cell	semapv:crossSpeciesExactMatch	KUPO:0001077		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001052	kidney cortex vein cell	semapv:crossSpeciesExactMatch	KUPO:0001084		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001064	kidney artery smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001096		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001066	kidney arteriole smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001098		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001068	kidney venous system smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001100		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001096	kidney afferent arteriole endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001039		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001097	kidney afferent arteriole smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001040		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001099	kidney efferent arteriole endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001042		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001100	kidney efferent arteriole smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001043		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001106	kidney loop of Henle thick ascending limb epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001049		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001107	kidney loop of Henle thin ascending limb epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001050		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001108	kidney loop of Henle medullary thick ascending limb epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001051		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001109	kidney loop of Henle cortical thick ascending limb epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001052		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001111	kidney loop of Henle thin descending limb epithelial cell	semapv:crossSpeciesExactMatch	KUPO:0001054		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001123	kidney outer medulla peritubular capillary cell	semapv:crossSpeciesExactMatch	KUPO:0001066		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001124	kidney cortex peritubular capillary cell	semapv:crossSpeciesExactMatch	KUPO:0001067		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001126	inner renal medulla vasa recta cell	semapv:crossSpeciesExactMatch	KUPO:0001069		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001127	outer renal medulla vasa recta cell	semapv:crossSpeciesExactMatch	KUPO:0001070		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001131	vasa recta ascending limb cell	semapv:crossSpeciesExactMatch	KUPO:0001074		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001135	arcuate artery cell	semapv:crossSpeciesExactMatch	KUPO:0001078		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001138	interlobular artery cell	semapv:crossSpeciesExactMatch	KUPO:0001081		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001142	arcuate vein cell	semapv:crossSpeciesExactMatch	KUPO:0001085		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001145	interlobular vein cell	semapv:crossSpeciesExactMatch	KUPO:0001088		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001209	inner medulla vasa recta ascending limb cell	semapv:crossSpeciesExactMatch	KUPO:0001075		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001210	outer medulla vasa recta ascending limb cell	semapv:crossSpeciesExactMatch	KUPO:0001076		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001213	arcuate artery endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001079		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001214	arcuate artery smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001080		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001216	interlobulary artery endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001082		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001217	interlobulary artery smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001083		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001220	arcuate vein endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001086		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001221	arcuate vein smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001087		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001223	interlobulary vein endothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001089		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001224	interlobulary vein smooth muscle cell	semapv:crossSpeciesExactMatch	KUPO:0001090		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001225	kidney collecting duct cell	semapv:crossSpeciesExactMatch	KUPO:0001012		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001285	vasa recta descending limb cell	semapv:crossSpeciesExactMatch	KUPO:0001071		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001286	inner medulla vasa recta descending limb cell	semapv:crossSpeciesExactMatch	KUPO:0001072		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001287	outer medulla vasa recta descending limb cell	semapv:crossSpeciesExactMatch	KUPO:0001073		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001318	renal interstitial pericyte	semapv:crossSpeciesExactMatch	KUPO:0001104		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001319	bladder cell	semapv:crossSpeciesExactMatch	KUPO:0001120		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001320	urethra cell	semapv:crossSpeciesExactMatch	KUPO:0001123		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001428	bladder urothelial cell	skos:narrowMatch	NCIT:C32210		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001428	bladder urothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001121		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001430	urethra urothelial cell	semapv:crossSpeciesExactMatch	KUPO:0001124		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001431	kidney collecting duct principal cell	semapv:crossSpeciesExactMatch	KUPO:0001128		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001432	kidney collecting duct intercalated cell	semapv:crossSpeciesExactMatch	KUPO:0001129		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001433	epithelial cell of exocrine pancreas	semapv:crossSpeciesExactMatch	FMA:70986		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001509		semapv:crossSpeciesExactMatch	FBbt:00048032	glycinergic neuron	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:1001509		semapv:crossSpeciesExactMatch	ZFA:0009396	glycinergic neuron	semapv:UnspecifiedMatching		obo:zfa.owl	
CL:1001569	hippocampal interneuron	semapv:crossSpeciesExactMatch	FMA:84777		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001598	small intestine glandular cell	semapv:crossSpeciesExactMatch	FMA:86928		semapv:UnspecifiedMatching	obo:cl.owl		
CL:1001611	cerebellar neuron	semapv:crossSpeciesExactMatch	FMA:84665		semapv:UnspecifiedMatching	obo:cl.owl		
CL:2000002	decidual cell	skos:narrowMatch	NCIT:C32429		semapv:UnspecifiedMatching	obo:cl.owl		
CL:2000019		semapv:crossSpeciesExactMatch	FBbt:00006009	eye photoreceptor cell	semapv:ManualMappingCuration	obo:cl.owl	obo:fbbt.owl	2024-07-12
CL:2000032	peripheral nervous system neuron	semapv:crossSpeciesExactMatch	FMA:84664		semapv:UnspecifiedMatching	obo:cl.owl		
CL:2000048	anterior horn motor neuron	skos:narrowMatch	NCIT:C12645		semapv:UnspecifiedMatching	obo:cl.owl		
CL:4023120	cochlea auditory hair cell	semapv:crossSpeciesExactMatch	FMA:62364		semapv:UnspecifiedMatching	obo:cl.owl		
CL:4030055	intermediate cell of urothelium	semapv:crossSpeciesExactMatch	FMA:84155		semapv:UnspecifiedMatching	obo:cl.owl		
CL:4030056	umbrella cell of urothelium	semapv:crossSpeciesExactMatch	FMA:84149		semapv:UnspecifiedMatching	obo:cl.owl		
